1000243,hay,como,8175-2422-6997-3687,sin,aleman,accion,true,8,13/mayo/2021
1000242,administración,su,5304-6641-6015-3172,promete,portuges,relgion,true,7,31/mayo/1979
1000241,la,partes,4536-4040-350-7840,a,portuges,accion,true,2,28/mayo/2005
1000240,della,en,3724-710-2499-5107,de,italiano,fantasia,true,8,24/mayo/1997
1000271,CAPÍTULO,divinamente,1971-2582-6842-5303,sin,frances,novela,true,1,14/mayo/2012
1000270,todo,con,9977-8257-8993-5834,Aristóteles,frances,poesia,true,5,17/mayo/1961
1000269,y,allí,4598-8349-9007-3105,en,aleman,fantasia,true,2,25/mayo/2002
1000268,que,don,61-4471-675-4690,y,frances,relgion,true,5,16/mayo/1967
1000267,cicatrices,entendiera,2302-6947-2580-7682,entenderlas,mandarin,fantasia,true,2,15/mayo/1973
1000266,caballero,entendiera,4794-2807-76-2538,los,mandarin,fantasia,true,2,28/mayo/2008
1000265,velarte,vuestra,8032-8489-734-8841,pero,portuges,terror,true,6,16/mayo/2007
1000264,leía:,acordarme,9878-6138-2244-7684,hidalgo,portuges,relgion,true,5,25/mayo/1972
1000263,complexión,hubiesen,2572-5631-7917-3691,en,frances,novela,true,4,20/mayo/2020
1000262,señales,y,3989-5582-6085-1359,de,portuges,terror,true,2,16/mayo/1964
1000261,su,y,4110-3813-5309-684,un,mandarin,terror,true,8,20/mayo/2006
1000260,una,daba,1343-6052-1672-4278,de,ingles,poesia,true,5,29/mayo/1984
1000259,con,plaza,6096-4390-6301-9763,un,italiano,comedia,true,6,27/mayo/1979
1000258,astillero,deseo,4186-3414-4837-7426,para,frances,comedia,true,9,12/mayo/1990
1000257,eran,pero,6334-1640-25-1434,tener,ingles,comedia,true,6,13/mayo/1974
1000256,darle,que,4292-6062-5390-3431,autores,espanol,comedia,true,9,28/mayo/2004
1000287,comprar,y,4480-2312-4027-4070,Aristóteles,espanol,relgion,true,4,24/mayo/1986
1000286,los,más,8409-2651-8399-7874,lo,espanol,terror,true,9,12/mayo/1977
1000285,tres,Quieren,905-8992-6694-9961,pobre,mandarin,relgion,true,1,18/mayo/1997
1000284,por,y,5813-2411-6998-8975,curado,mandarin,terror,true,9,10/mayo/2015
1000283,imaginaba,de,2247-4648-4363-6869,pluma,aleman,drama,true,5,19/mayo/1971
1000282,a,enflaquece,7200-3195-1966-8635,de,ingles,drama,true,3,25/mayo/1971
1000281,mozo,vuestra,5503-584-1752-1265,veces,frances,novela,true,4,22/mayo/1992
1000280,adarga,bien,1313-5316-8576-5881,sacara,mandarin,fantasia,true,1,19/mayo/2003
1000279,más,se,2979-5619-4801-7007,al,mandarin,poesia,true,3,11/mayo/1961
1000278,en,merecimiento,1617-4069-4843-5787,escrito:,espanol,novela,true,10,30/mayo/2020
1000277,más,de,7585-5261-9192-1638,vaca,mandarin,comedia,true,9,14/mayo/1981
1000276,perlas,razón,6535-7751-6608-8515,madrugador,italiano,drama,true,8,20/mayo/2005
1000275,que,no,829-7107-3123-9186,y,italiano,cuento,true,8,31/mayo/2018
1000274,madrugador,comprar,858-3635-1722-5061,ello.,mandarin,drama,true,7,30/mayo/2010
1000273,por,duda,5527-5562-6320-3204,ni,ingles,medieval,true,10,15/mayo/1973
1000272,a,de,5930-1737-3367-7567,de,frances,terror,true,8,30/mayo/1971
1000303,desatino,si,5768-5402-5538-2805,que,frances,cuento,true,8,31/mayo/1980
1000302,las,daba,7092-8934-8730-7871,autor,italiano,poesia,true,7,30/mayo/1968
1000301,sembradura,el,937-2375-2814-8587,divinidad,portuges,accion,true,10,29/mayo/1993
1000300,de,pasaba,8092-6136-1012-6112,decir,aleman,poesia,true,4,29/mayo/2011
1000299,velludo,salpicón,7967-3436-3578-114,veinte,espanol,accion,true,4,24/mayo/1982
1000298,pues,este,6481-8886-3426-98,y,portuges,relgion,true,8,17/mayo/1965
1000297,de,de,973-9655-9127-4478,la,italiano,medieval,true,3,31/mayo/2005
1000296,se,pluma,7676-4679-3072-584,pero,ingles,drama,true,8,13/mayo/1984
1000295,cuantos,la,860-7604-3148-1006,fermosura,espanol,fantasia,true,1,11/mayo/1999
1000294,de,llegaba,9002-3788-6831-797,que,espanol,medieval,true,1,25/mayo/2016
1000293,y,de,6201-460-4688-2760,y,aleman,novela,true,1,18/mayo/1996
1000292,D.,que,454-5083-3584-3925,y,portuges,accion,true,6,19/mayo/2016
1000291,cuento,días,5389-5927-8661-6738,saber,espanol,accion,true,6,19/mayo/2005
1000290,deseo,ama,8833-8934-9320-6039,llevó,mandarin,comedia,true,8,16/mayo/1965
1000289,madrugador,sayo,3290-4234-3936-5402,vendió,frances,terror,true,9,13/mayo/1999
1000288,su,MANCHA,5237-8343-4456-8482,me,portuges,poesia,true,1,16/mayo/1968
1000319,los,mucho,4203-8247-27-149,le,ingles,medieval,true,7,18/mayo/2011
1000318,verosímiles,a,5753-3414-468-8025,se,aleman,drama,true,2,23/mayo/1962
1000317,carnero,y,5627-5431-8615-6349,no,frances,novela,true,6,31/mayo/1962
1000316,añadidura,libro,748-8374-374-8569,más,ingles,drama,true,7,19/mayo/2010
1000315,de,el,8529-4018-4904-5332,algo,ingles,relgion,true,2,24/mayo/2010
1000314,para,los,9938-1724-2437-9244,curiosidad,espanol,terror,true,9,28/mayo/1979
1000313,esto,libro,5317-6107-628-9773,razones,frances,terror,true,10,28/mayo/1978
1000312,por,bien,8863-6837-7294-7422,y,italiano,comedia,true,2,21/mayo/2003
1000311,alababa,El,2388-1893-8960-9510,No,espanol,terror,true,5,18/mayo/1986
1000310,y,era,2610-8095-3553-6521,los,mandarin,comedia,true,2,27/mayo/1994
1000309,lo,a,3139-9819-4113-7626,y,aleman,drama,true,7,25/mayo/2017
1000308,en,los,9372-799-7457-2441,resucitara,mandarin,drama,true,10,22/mayo/1972
1000307,otros,autores,9470-5781-5801-3377,como,mandarin,drama,true,9,28/mayo/1984
1000306,lo,Mancha,7311-6441-1320-7262,Tenía,ingles,cuento,true,3,12/mayo/1996
1000305,a,Con,8922-7370-2764-6403,en,italiano,comedia,true,4,14/mayo/1978
1000304,complexión,y,8075-6348-4508-5440,no,ingles,comedia,true,4,30/mayo/1964
1000335,de,estorbaran.,944-5156-4795-7236,hidalgo,portuges,accion,true,1,15/mayo/2008
1000334,nuestro,se,2204-4544-5985-5754,desentrañarles,italiano,fantasia,true,6,15/mayo/1983
1000333,para,señales,9254-6444-3881-5089,tener,mandarin,fantasia,true,7,25/mayo/1983
1000332,imaginaba,claridad,648-6603-8858-6761,más,ingles,accion,true,2,28/mayo/1992
1000331,Saavedra,conjeturas,253-2035-4369-9396,Miguel,portuges,medieval,true,3,12/mayo/2000
1000330,entre,le,9044-2812-5288-5482,tan,italiano,relgion,true,3,17/mayo/1992
1000329,cuyo,de,7031-445-2801-8219,alguna,ingles,novela,true,2,21/mayo/1985
1000328,aquellas,muchas,5149-9438-9580-74,plaza,aleman,comedia,true,4,31/mayo/1974
1000327,que,de,2019-6355-9621-4471,que,frances,poesia,true,10,20/mayo/1983
1000326,ratos,muchas,913-4289-8829-6081,CAPÍTULO,mandarin,medieval,true,7,11/mayo/2012
1000325,y,todos,1173-6563-312-5461,Quijada,italiano,drama,true,6,30/mayo/1960
1000324,velludo,de,3300-2165-3925-6705,que,frances,drama,true,4,12/mayo/2015
1000323,tiempo,afición,2827-355-5710-7090,la,espanol,medieval,true,3,21/mayo/1984
1000322,leer,sólo,1730-3245-9020-748,le,ingles,comedia,true,7,16/mayo/1991
1000321,el,no,5132-9269-6277-8172,mi,espanol,accion,true,10,28/mayo/1987
1000320,vuestra,flaco,4429-5327-7888-7712,tenía,frances,poesia,true,7,14/mayo/1966
1000351,la,duelos,3141-4620-7775-3541,letra,portuges,comedia,true,4,10/mayo/1964
1000350,vendió,cielos,8038-3734-1641-3020,No,aleman,comedia,true,8,20/mayo/1994
1000349,seco,del,8028-3522-9324-7582,esto,mandarin,relgion,true,8,30/mayo/2012
1000348,como,en,559-7406-528-2342,saber,frances,comedia,true,6,26/mayo/1996
1000347,su,la,3880-6977-7904-9546,vellori,portuges,cuento,true,6,24/mayo/2011
1000346,se,poco,4653-9570-4178-6707,carnero,ingles,relgion,true,10,18/mayo/2002
1000345,y,hace,3165-1071-6674-3501,Quijada,espanol,terror,true,1,30/mayo/1992
1000344,de,y,9987-6508-7860-8600,se,ingles,medieval,true,1,19/mayo/1966
1000343,hanegas,leer,1901-1332-2372-7204,perdía,espanol,comedia,true,1,19/mayo/1995
1000342,le,con,5088-2011-2053-7263,quebrantos,italiano,relgion,true,1,15/mayo/2001
1000341,ratos,y,1443-4073-1336-8295,que,portuges,poesia,true,5,20/mayo/1992
1000340,leer,mismo,4975-3773-4709-4921,añadidura,frances,accion,true,3,24/mayo/1975
1000339,CAPÍTULO,de,8997-5032-9704-4092,y,espanol,medieval,true,9,25/mayo/1968
1000338,PRIMERA,duelos,4960-6361-8729-3538,la,frances,drama,true,6,22/mayo/2007
1000337,lo,los,7340-7122-738-311,la,espanol,drama,true,6,19/mayo/1994
1000336,me,mucho,9277-4877-3605-3514,se,mandarin,relgion,true,6,27/mayo/1980
1000367,que,Mancha,4126-8835-4938-7017,este,mandarin,accion,true,6,25/mayo/1998
1000366,verdad.,que,5469-6539-3685-5149,todo,frances,relgion,true,10,31/mayo/2018
1000365,LA,sólo,4785-6106-3984-4508,curiosidad,italiano,drama,true,10,28/mayo/1967
1000364,DE,mayores,8512-4788-6301-2539,de,italiano,novela,true,7,17/mayo/1964
1000363,DON,estrellas,7645-9087-593-1353,su,portuges,relgion,true,2,17/mayo/1976
1000362,caso,pero,190-2902-7970-2080,porque,italiano,terror,true,7,24/mayo/1996
1000361,en,honraba,7654-2713-9078-9600,mi,italiano,relgion,true,2,15/mayo/1990
1000360,nuestro,más,6666-6323-7594-8077,allí,frances,comedia,true,5,10/mayo/2021
1000359,palomino,como,9511-9387-4318-2679,sembradura,mandarin,fantasia,true,6,10/mayo/2016
1000358,carnes,desafío,7906-6977-9368-2976,saber,mandarin,relgion,true,5,23/mayo/1977
1000357,pasaba,cuerpo,6669-6264-495-8905,inacabable,portuges,poesia,true,5,16/mayo/1973
1000356,de,su,449-1152-3540-7563,saber,portuges,drama,true,1,16/mayo/1976
1000355,mismo,tierra,222-795-2479-5002,de,portuges,accion,true,4,16/mayo/2002
1000354,mozo,nuestro,2968-2288-600-5020,sábados,portuges,accion,true,2,24/mayo/1979
1000353,de,prosa,1109-1180-8822-6856,no,mandarin,drama,true,9,24/mayo/1966
1000352,le,los,983-8927-9626-3180,edad,frances,accion,true,3,17/mayo/2014
1000383,que,altos,2510-1795-4260-1026,que,espanol,terror,true,6,12/mayo/2011
1000382,de,razones,3989-7119-1671-8105,ningunos,frances,accion,true,5,11/mayo/1973
1000381,cincuenta,más,8640-5815-6160-4117,otros,mandarin,comedia,true,2,13/mayo/1985
1000380,hacienda,el,2018-9143-7329-5552,hanegas,italiano,accion,true,8,17/mayo/1999
1000379,el,mayores,567-9349-214-8027,caso,espanol,comedia,true,4,27/mayo/2014
1000378,ratos,el,8913-4044-2382-1067,MANCHA,italiano,fantasia,true,10,11/mayo/2019
1000377,el,y,4128-2252-101-7349,le,ingles,drama,true,4,27/mayo/1967
1000376,donde,vuestra,2709-9108-9545-7120,narración,italiano,cuento,true,9,17/mayo/2001
1000375,llama,con,8121-4265-4208-1459,de,frances,comedia,true,6,11/mayo/1989
1000374,los,las,9893-2955-7228-5422,añadidura,ingles,cuento,true,7,15/mayo/2004
1000373,consumían,cuando,8021-1489-674-7020,cuyo,frances,fantasia,true,10,17/mayo/1981
1000372,leer,como,6847-5467-3932-4741,el,ingles,medieval,true,10,12/mayo/1990
1000371,su,como,3502-7759-6364-8366,y,espanol,drama,true,5,27/mayo/2011
1000370,ejercicio,le,8278-9049-2252-5224,de,italiano,medieval,true,8,25/mayo/1990
1000369,divinidad,poco,3235-7706-3310-9384,diferencia,espanol,drama,true,3,22/mayo/1984
1000368,Quijote,y,995-7554-379-7927,entenderlas,italiano,comedia,true,10,28/mayo/1964
1000399,y,pensamientos,1977-3731-754-3907,las,ingles,medieval,true,6,27/mayo/2014
1000398,todo,narración,8594-3677-5676-28,caballerías,mandarin,cuento,true,10,15/mayo/1975
1000397,hubiesen,su,8100-3091-3830-9920,y,aleman,comedia,true,9,19/mayo/1983
1000396,de,con,693-5665-7825-8316,recibía,frances,accion,true,9,16/mayo/2005
1000395,todo,estas,420-7238-6762-73,grandes,italiano,drama,true,2,16/mayo/1992
1000394,que,mucho,4717-217-1282-7700,ratos,mandarin,poesia,true,9,23/mayo/1984
1000393,condición,y,9455-298-2852-329,con,espanol,terror,true,1,21/mayo/1971
1000392,allí,cuando,177-5130-4548-9985,hacienda.,aleman,drama,true,8,16/mayo/2009
1000391,caballerías,lleno,612-3584-307-402,y,mandarin,cuento,true,3,29/mayo/2008
1000390,la,Quijote,7912-8410-5420-6447,Miguel,ingles,accion,true,4,22/mayo/2012
1000389,la,la,6863-3980-5556-5014,grandes,ingles,cuento,true,7,12/mayo/2012
1000388,razón,la,7363-1068-2897-5104,Miguel,aleman,relgion,true,6,30/mayo/2019
1000387,casa,vino,5272-4735-1690-7342,todo,ingles,poesia,true,4,13/mayo/2011
1000386,libro,lo,8734-4103-5206-8034,desentrañarles,ingles,cuento,true,5,22/mayo/1995
1000385,inacabable,1:,9805-5336-3427-785,con,frances,medieval,true,2,20/mayo/2018
1000384,y,de,6373-5123-8222-6110,que,aleman,medieval,true,5,31/mayo/1961
1000415,pobre,resucitara,413-2904-3512-1215,y,portuges,relgion,true,1,23/mayo/1996
1000414,rostro,aun,3588-3565-7204-6254,el,portuges,fantasia,true,3,27/mayo/2011
1000413,y,conjeturas,7072-1188-6601-318,aquel,ingles,comedia,true,8,22/mayo/1986
1000412,su,los,9922-2293-2755-4789,noches,italiano,fantasia,true,3,16/mayo/1975
1000411,que,amigo,5433-4384-3561-4735,el,frances,cuento,true,1,31/mayo/1998
1000410,compuso,de,4993-5404-8466-4405,caza,italiano,medieval,true,5,16/mayo/2016
1000409,en,partes,6136-4423-8530-4369,partes,italiano,novela,true,7,24/mayo/1992
1000408,grandeza.,de,5010-2683-6649-4927,se,aleman,poesia,true,7,26/mayo/2015
1000407,que,de,9421-4818-5813-5891,estorbaran.,mandarin,relgion,true,8,17/mayo/1964
1000406,daba,muy,7183-7661-651-7720,tener,italiano,cuento,true,7,25/mayo/2006
1000405,tanta,más,2247-2201-8512-482,se,portuges,comedia,true,1,29/mayo/1993
1000404,caza,plaza,2826-5169-8407-5052,juicio,aleman,accion,true,7,28/mayo/2013
1000403,se,lo,1274-3313-2826-8696,promesa,ingles,relgion,true,6,26/mayo/1997
1000402,tres,los,7318-5852-5648-6950,mi,aleman,cuento,true,2,17/mayo/2013
1000401,saber,bien,4498-3036-8217-9452,razones,frances,terror,true,6,10/mayo/1975
1000400,vuestra,de,7440-54-4519-421,de,frances,novela,true,8,26/mayo/1982
1000431,hidalgo,de,3085-2860-1938-7765,divinidad,aleman,cuento,true,9,25/mayo/1969
1000430,y,sábados,6379-3549-9832-5666,de,portuges,drama,true,1,25/mayo/1961
1000429,ejercicio,algún,4889-1228-5194-6536,el,frances,terror,true,8,12/mayo/1961
1000428,de,vino,6161-8151-5873-6615,muchas,espanol,drama,true,1,13/mayo/1972
1000427,hacienda,sus,2282-1369-4272-8815,hanegas,aleman,cuento,true,1,15/mayo/1962
1000426,a,Con,8398-930-7263-9302,la,ingles,fantasia,true,6,11/mayo/1986
1000425,una,que,5368-7938-1884-9442,tenía,frances,relgion,true,2,17/mayo/2014
1000424,y,libros,6165-1927-5500-6582,aquel,mandarin,cuento,true,1,12/mayo/2002
1000423,la,y,9463-3368-7571-901,por,espanol,relgion,true,9,21/mayo/1996
1000422,escriben),que,4602-9931-7932-7950,cielos,aleman,accion,true,4,11/mayo/1979
1000421,punto,acabar,4530-4323-9860-4018,y,espanol,accion,true,10,29/mayo/1993
1000420,su,sayo,8350-6829-2259-7052,y,mandarin,cuento,true,10,22/mayo/1960
1000419,lo,nuestro,1187-6438-5184-872,de,portuges,relgion,true,3,15/mayo/2014
1000418,que,en,9337-8184-1928-8495,el,mandarin,novela,true,4,20/mayo/1993
1000417,de,su,6549-7451-5358-4602,madrugador,ingles,cuento,true,1,11/mayo/1960
1000416,que,caballerías,4644-2788-868-6609,pluma,portuges,relgion,true,3,28/mayo/1977
1000447,escriben),Belianis,9064-8836-2713-4873,y,espanol,comedia,true,5,29/mayo/2012
1000446,grandeza.,Con,676-2320-2437-906,dellos,ingles,fantasia,true,2,30/mayo/2009
1000445,carnero,y,2545-6360-8358-4268,de,aleman,fantasia,true,5,14/mayo/2010
1000444,en,(que,1836-6227-9495-2729,su,portuges,accion,true,1,18/mayo/1964
1000443,honraba,vaca,1439-380-3616-956,los,aleman,cuento,true,6,18/mayo/2000
1000442,Frisaba,ha,3338-4186-9169-8193,en,portuges,relgion,true,3,29/mayo/2009
1000441,la,y,3200-4117-7279-9243,con,ingles,poesia,true,4,20/mayo/2015
1000440,se,afición,7174-424-8040-8972,ha,italiano,novela,true,4,27/mayo/1998
1000439,nombre,de,5807-490-2830-3277,que,ingles,fantasia,true,3,13/mayo/1999
1000438,entre,que,7654-9908-7463-2076,aun,aleman,drama,true,9,16/mayo/1975
1000437,curado,parecían,6366-3250-3707-2786,lo,ingles,novela,true,5,31/mayo/2021
1000436,y,tan,9146-4263-3999-7762,que,ingles,poesia,true,10,12/mayo/2017
1000435,y,que,893-7436-1821-1307,Feliciano,portuges,poesia,true,8,18/mayo/1960
1000434,aun,mismo,536-2892-6146-8492,si,mandarin,accion,true,6,24/mayo/1993
1000433,tener,la,1257-5706-4612-4439,lleno,portuges,medieval,true,2,17/mayo/1998
1000432,grandeza.,libros,1078-4927-8502-6956,era,frances,cuento,true,10,31/mayo/2006
